iter	Passed	Remaining
1710	3852	1326
1711	3854	1324
1712	3857	1321
1713	3859	1319
1714	3862	1317
1715	3864	1315
1716	3867	1313
1717	3869	1310
1718	3871	1308
1719	3874	1306
1720	3876	1304
1721	3878	1301
1722	3881	1299
1723	3883	1297
1724	3886	1295
1725	3888	1293
1726	3890	1290
1727	3892	1288
1728	3895	1286
1729	3897	1284
1730	3899	1281
1731	3901	1279
1732	3904	1277
1733	3906	1275
1734	3909	1273
1735	3911	1270
1736	3914	1268
1737	3916	1266
1738	3919	1264
1739	3921	1262
1740	3924	1259
1741	3926	1257
1742	3928	1255
1743	3931	1253
1744	3933	1251
1745	3936	1248
1746	3938	1246
1747	3941	1244
1748	3943	1242
1749	3946	1240
1750	3948	1238
1751	3950	1235
1752	3953	1233
1753	3956	1231
1754	3958	1229
1755	3960	1227
1756	3963	1224
1757	3965	1222
1758	3967	1220
1759	3970	1218
1760	3972	1215
1761	3974	1213
1762	3977	1211
1763	3979	1209
1764	3982	1207
1765	3984	1204
1766	3986	1202
1767	3988	1200
1768	3991	1198
1769	3993	1195
1770	3995	1193
1771	3997	1191
1772	4000	1189
1773	4002	1186
1774	4004	1184
1775	4006	1182
1776	4008	1179
1777	4011	1177
1778	4013	1175
1779	4015	1172
1780	4017	1170
1781	4019	1168
1782	4021	1166
1783	4023	1163
1784	4025	1161
1785	4028	1159
1786	4030	1156
1787	4032	1154
1788	4034	1152
1789	4036	1149
1790	4038	1147
1791	4040	1145
1792	4042	1143
1793	4044	1140
1794	4046	1138
1795	4049	1136
1796	4050	1133
1797	4052	1131
1798	4055	1129
1799	4057	1127
1800	4059	1124
1801	4062	1122
1802	4064	1120
1803	4066	1118
1804	4068	1115
1805	4071	1113
1806	4073	1111
1807	4075	1109
1808	4078	1106
1809	4080	1104
1810	4082	1102
1811	4084	1100
1812	4087	1097
1813	4089	1095
1814	4091	1093
1815	4093	1091
1816	4096	1088
1817	4098	1086
1818	4101	1084
1819	4103	1082
1820	4105	1079
1821	4107	1077
1822	4109	1075
1823	4111	1072
1824	4113	1070
1825	4115	1068
1826	4117	1066
1827	4119	1063
1828	4121	1061
1829	4123	1059
1830	4125	1056
1831	4127	1054
1832	4130	1052
1833	4132	1049
1834	4134	1047
1835	4136	1045
1836	4139	1043
1837	4141	1040
1838	4143	1038
1839	4145	1036
1840	4147	1034
1841	4149	1031
1842	4151	1029
1843	4153	1027
1844	4155	1024
1845	4157	1022
1846	4160	1020
1847	4162	1018
1848	4164	1015
1849	4166	1013
1850	4169	1011
1851	4171	1009
1852	4173	1006
1853	4176	1004
1854	4178	1002
1855	4180	1000
1856	4182	997
1857	4185	995
1858	4187	993
1859	4189	991
1860	4191	988
1861	4193	986
1862	4196	984
1863	4198	981
1864	4200	979
1865	4202	977
1866	4204	975
1867	4206	972
1868	4208	970
1869	4210	968
1870	4212	965
1871	4214	963
1872	4216	961
1873	4218	958
1874	4220	956
1875	4222	954
1876	4224	952
1877	4226	949
1878	4228	947
1879	4230	945
1880	4232	942
1881	4234	940
1882	4237	938
1883	4239	936
1884	4241	933
1885	4244	931
1886	4245	929
1887	4248	927
1888	4250	924
1889	4252	922
1890	4254	920
1891	4257	918
1892	4259	915
1893	4261	913
1894	4264	911
1895	4266	909
1896	4268	906
1897	4271	904
1898	4273	902
1899	4275	900
1900	4277	897
1901	4280	895
1902	4282	893
1903	4284	891
1904	4286	888
1905	4289	886
1906	4291	884
1907	4293	882
1908	4295	879
1909	4297	877
1910	4299	875
1911	4301	872
1912	4303	870
1913	4305	868
1914	4307	866
1915	4310	863
1916	4311	861
1917	4313	859
1918	4315	856
1919	4318	854
1920	4320	852
1921	4322	850
1922	4324	847
1923	4326	845
1924	4328	843
1925	4330	840
1926	4332	838
1927	4334	836
1928	4336	834
1929	4339	831
1930	4341	829
1931	4343	827
1932	4345	825
1933	4347	822
1934	4349	820
1935	4351	818
1936	4353	815
1937	4355	813
1938	4358	811
1939	4360	809
1940	4362	806
1941	4364	804
1942	4366	802
1943	4368	800
1944	4370	797
1945	4373	795
1946	4375	793
1947	4377	790
1948	4379	788
1949	4381	786
1950	4383	784
1951	4385	781
1952	4388	779
1953	4390	777
1954	4392	775
1955	4394	772
1956	4396	770
1957	4398	768
1958	4400	765
1959	4402	763
1960	4404	761
1961	4407	759
1962	4409	756
1963	4411	754
1964	4413	752
1965	4415	750
1966	4417	747
1967	4419	745
1968	4421	743
1969	4423	740
1970	4425	738
1971	4427	736
1972	4429	734
1973	4431	731
1974	4433	729
1975	4436	727
1976	4438	725
1977	4440	722
1978	4442	720
1979	4444	718
1980	4446	715
1981	4448	713
1982	4450	711
1983	4452	709
1984	4454	706
1985	4456	704
1986	4458	702
1987	4460	700
1988	4462	697
1989	4464	695
1990	4467	693
1991	4469	691
1992	4471	688
1993	4473	686
1994	4475	684
1995	4477	681
1996	4479	679
1997	4481	677
1998	4483	675
1999	4486	672
2000	4487	670
2001	4489	668
2002	4492	666
2003	4494	663
2004	4497	661
2005	4499	659
2006	4501	657
2007	4503	654
2008	4506	652
2009	4508	650
2010	4510	648
2011	4513	646
2012	4515	643
2013	4517	641
2014	4519	639
2015	4522	637
2016	4524	634
2017	4526	632
2018	4529	630
2019	4531	628
2020	4534	625
2021	4536	623
2022	4539	621
2023	4541	619
2024	4544	617
2025	4546	614
2026	4548	612
2027	4550	610
2028	4553	608
2029	4555	605
2030	4557	603
2031	4560	601
2032	4562	599
2033	4564	596
2034	4567	594
2035	4569	592
2036	4572	590
2037	4574	588
2038	4576	585
2039	4579	583
2040	4581	581
2041	4583	579
2042	4585	576
2043	4587	574
2044	4589	572
2045	4592	570
2046	4594	567
2047	4596	565
2048	4598	563
2049	4601	561
2050	4603	558
2051	4605	556
2052	4607	554
2053	4610	552
2054	4612	549
2055	4614	547
2056	4617	545
2057	4619	543
2058	4621	540
2059	4623	538
2060	4626	536
2061	4628	534
2062	4631	532
2063	4633	529
2064	4635	527
2065	4638	525
2066	4640	523
2067	4643	520
2068	4645	518
2069	4647	516
2070	4649	514
2071	4652	511
2072	4654	509
2073	4657	507
2074	4659	505
2075	4661	503
2076	4664	500
2077	4666	498
2078	4669	496
2079	4671	494
2080	4673	491
2081	4676	489
2082	4678	487
2083	4680	485
2084	4682	482
2085	4685	480
2086	4687	478
2087	4690	476
2088	4692	473
2089	4694	471
2090	4696	469
2091	4699	467
2092	4701	464
2093	4703	462
2094	4706	460
2095	4708	458
2096	4710	455
2097	4712	453
2098	4715	451
2099	4717	449
2100	4719	447
2101	4721	444
2102	4723	442
2103	4726	440
2104	4728	438
2105	4730	435
2106	4732	433
2107	4735	431
2108	4737	429
2109	4739	426
2110	4742	424
2111	4744	422
2112	4746	420
2113	4749	417
2114	4751	415
2115	4753	413
2116	4755	411
2117	4757	408
2118	4760	406
2119	4762	404
2120	4764	402
2121	4767	399
2122	4769	397
2123	4771	395
2124	4774	393
2125	4776	390
2126	4778	388
2127	4780	386
2128	4782	384
2129	4785	381
2130	4787	379
2131	4789	377
2132	4791	375
2133	4794	372
2134	4796	370
2135	4798	368
2136	4800	366
2137	4803	363
2138	4805	361
2139	4807	359
2140	4809	357
2141	4811	354
2142	4814	352
2143	4816	350
2144	4818	348
2145	4820	345
2146	4823	343
2147	4825	341
2148	4827	339
2149	4829	336
2150	4832	334
2151	4834	332
2152	4836	330
2153	4839	328
2154	4841	325
2155	4843	323
2156	4845	321
2157	4848	319
2158	4850	316
2159	4852	314
2160	4854	312
2161	4856	310
2162	4859	307
2163	4861	305
2164	4863	303
2165	4866	301
2166	4868	298
2167	4870	296
2168	4872	294
2169	4875	292
2170	4877	289
2171	4879	287
2172	4882	285
2173	4884	283
2174	4886	280
2175	4888	278
2176	4890	276
2177	4893	274
2178	4895	271
2179	4897	269
2180	4899	267
2181	4902	265
2182	4904	262
2183	4906	260
2184	4908	258
2185	4911	256
2186	4913	253
2187	4915	251
2188	4917	249
2189	4919	247
2190	4922	244
2191	4925	242
2192	4927	240
2193	4929	238
2194	4931	235
2195	4933	233
2196	4936	231
2197	4938	229
2198	4940	226
2199	4942	224
2200	4945	222
2201	4947	220
2202	4949	217
2203	4951	215
2204	4953	213
2205	4956	211
2206	4958	208
2207	4961	206
2208	4963	204
2209	4965	202
2210	4968	199
2211	4970	197
2212	4972	195
2213	4975	193
2214	4977	191
2215	4979	188
2216	4981	186
2217	4984	184
2218	4986	182
2219	4989	179
2220	4991	177
2221	4993	175
2222	4995	173
2223	4998	170
2224	5000	168
2225	5002	166
2226	5004	164
2227	5006	161
2228	5009	159
2229	5011	157
2230	5013	155
2231	5015	152
2232	5017	150
2233	5019	148
2234	5022	146
2235	5024	143
2236	5026	141
2237	5028	139
2238	5030	137
2239	5032	134
2240	5035	132
2241	5037	130
2242	5039	128
2243	5041	125
2244	5044	123
2245	5046	121
2246	5048	119
2247	5050	116
2248	5053	114
2249	5055	112
2250	5057	110
2251	5060	107
2252	5062	105
2253	5064	103
2254	5066	101
2255	5068	98
2256	5071	96
2257	5073	94
2258	5075	92
2259	5078	89
2260	5080	87
2261	5082	85
2262	5084	83
2263	5087	80
2264	5089	78
2265	5091	76
2266	5093	74
2267	5096	71
2268	5098	69
2269	5100	67
2270	5102	65
2271	5105	62
2272	5107	60
2273	5109	58
2274	5111	56
2275	5114	53
2276	5116	51
2277	5118	49
2278	5121	47
2279	5123	44
2280	5126	42
2281	5128	40
2282	5131	38
2283	5133	35
2284	5135	33
2285	5137	31
2286	5139	29
2287	5141	26
2288	5144	24
2289	5146	22
2290	5148	20
2291	5150	17
2292	5153	15
2293	5155	13
2294	5157	11
2295	5159	8
2296	5162	6
2297	5164	4
2298	5166	2
2299	5169	0
